Time,Temperature,Weight,Deriv. Weight
39.65,42.853200000000015,97.46228,-1.51159624
39.650625,42.85584722222222,97.46228,-1.4701179320000002
39.65125,42.85849444444443,97.45912,-1.446101784
39.651875,42.86114166666664,97.45495999999997,-1.3696304672000004
39.652499999999996,42.86378888888885,97.45495999999997,-1.222145932
39.653124999999996,42.866436111111064,97.45396000000004,-1.07109776
39.653749999999995,42.86908333333327,97.45396000000004,-0.9140234400000001
39.654374999999995,42.87173055555548,97.45396000000004,-0.81834324
39.654999999999994,42.87437777777769,97.44980000000001,-0.7784076399999998
39.65562499999999,42.877024999999904,97.44980000000001,-0.7674667600000001
39.65624999999999,42.87967222222211,97.44564,-0.7731320400000001
39.65687499999999,42.88231944444432,97.44564,-0.7313327199999999
39.65749999999999,42.88496666666653,97.44564,-0.6639329600000001
39.65812499999999,42.887613888888744,97.44464,-0.5633784400000001
39.65874999999999,42.89026111111095,97.44464,-0.5079400000000001
39.65937499999999,42.89290833333316,97.44047999999998,-0.55433832
39.66004166666666,42.8954238888887,97.44047999999998,-0.64875624
39.660708333333325,42.89793944444424,97.44047999999998,-0.76548588
39.66137499999999,42.90045499999978,97.43631999999997,-0.8286819599999999
39.66204166666666,42.902970555555314,97.43947999999997,-0.787906
39.66270833333333,42.905486111110854,97.43532000000002,-0.6891128
39.663374999999995,42.908001666666394,97.43532000000002,-0.58812592
39.66404166666666,42.910517222221934,97.43532000000002,-0.5696652000000001
39.66470833333333,42.913032777777474,97.43115999999999,-0.67487764
39.665375,42.915548333333014,97.43115999999999,-0.8110435200000001
39.666041666666665,42.918063888888554,97.43015999999999,-0.910185
39.66670833333333,42.92057944444409,97.43015999999999,-0.90358164
39.667375,42.92263277777741,97.43015999999999,-0.8209676000000001
39.66804166666667,42.92468611111073,97.42600000000003,-0.7394356799999999
39.668708333333335,42.92673944444405,97.42600000000003,-0.71723764
39.669375,42.928792777777375,97.42600000000003,-0.7929034800000001
39.67014423076923,42.930522008546596,97.42184000000002,-0.9254474000000001
39.67091346153846,42.932251239315825,97.42499999999998,-1.01350296
39.67168269230769,42.93398047008505,97.42499999999998,-1.0169196
39.67245192307692,42.935709700854275,97.42083999999996,-0.9468563600000001
39.67322115384615,42.9374389316235,97.42083999999996,-0.8467413200000001
39.67399038461538,42.939168162392725,97.41668,-0.8215194799999999
39.67475961538461,42.941359615384165,97.41668,-0.84170436
39.67552884615384,42.94355106837561,97.41668,-0.9471089200000001
39.67629807692307,42.94574252136705,97.41668,-1.04747808
39.6770673076923,42.94793397435849,97.41251999999999,-1.04598872
39.67783653846153,42.95012542734994,97.41251999999999,-0.9644169199999999
39.67860576923076,42.95231688034138,97.40835999999996,-0.8043226000000001
39.679374999999986,42.954508333332825,97.41151999999998,-0.6840707200000002
39.68020833333332,42.9564972222217,97.41151999999998,-0.66406916
39.68104166666665,42.95848611111058,97.41151999999998,-0.7302226
39.681874999999984,42.960474999999455,97.40736000000001,-0.8217515200000001
39.682708333333316,42.96246388888833,97.40736000000001,-0.8560024399999999
39.68354166666665,42.96445277777721,97.40736000000001,-0.7762461599999999
39.68437499999998,42.966441666666086,97.4032,-0.6316727999999999
39.685208333333314,42.96843055555497,97.4032,-0.49788580000000004
39.68604166666665,42.97041944444384,97.40636,-0.4622216800000002
39.68687499999998,42.972408333332716,97.4022,-0.5416794400000001
39.68770833333331,42.9743972222216,97.4022,-0.65322084
39.688541666666644,42.97638611111047,97.4022,-0.7259120800000001
39.68937499999998,42.97837499999935,97.4022,-0.6983466399999998
39.690486111111085,42.97948611111046,97.39804000000002,-0.5951203200000001
39.69159722222219,42.98059722222157,97.4012,-0.5241414
39.6927083333333,42.981708333332676,97.4012,-0.54648324
39.69381944444441,42.982819444443784,97.39703999999998,-0.624687
