Time,Temperature,Weight,Deriv. Weight
39.65,43.145800000000015,97.21832000000002,-1.6602385599999998
39.650625,43.148631944444446,97.21832000000002,-1.6119691580000002
39.65125,43.15146388888888,97.21477999999999,-1.5836322959999998
39.651875,43.15429583333331,97.21023999999997,-1.4950938968000003
39.652499999999996,43.15712777777774,97.21023999999997,-1.3282771580000001
39.653124999999996,43.15995972222217,97.20924000000004,-1.1589769399999998
39.653749999999995,43.1627916666666,97.20924000000004,-0.9837568600000001
39.654374999999995,43.16562361111103,97.20924000000004,-0.87689706
39.654999999999994,43.16845555555546,97.20470000000002,-0.8308396599999999
39.65562499999999,43.17128749999989,97.20470000000002,-0.8159019400000002
39.65624999999999,43.17411944444432,97.20016,-0.8197462600000001
39.65687499999999,43.17695138888875,97.20016,-0.7720181799999999
39.65749999999999,43.179783333333184,97.20016,-0.6977742400000001
39.65812499999999,43.182615277777614,97.19916,-0.5877588600000001
39.65874999999999,43.185447222222045,97.19916,-0.5278805
39.65937499999999,43.188279166666476,97.19461999999999,-0.57997008
39.66004166666666,43.1909636111109,97.19461999999999,-0.6832655599999999
39.660708333333325,43.19364805555533,97.19461999999999,-0.8109977199999999
39.66137499999999,43.196332499999755,97.19007999999995,-0.8802502400000001
39.66204166666666,43.19901694444418,97.19361999999998,-0.8360139999999999
39.66270833333333,43.20170138888861,97.18908000000002,-0.7289386999999999
39.663374999999995,43.204385833333035,97.18908000000002,-0.61886298
39.66404166666666,43.20707027777746,97.18908000000002,-0.5987713000000001
39.66470833333333,43.20975472222189,97.18454,-0.71449416
39.665375,43.212439166666314,97.18454,-0.8640333800000001
39.666041666666665,43.21512361111074,97.18354,-0.9736545000000001
39.66670833333333,43.21780805555517,97.18354,-0.96741366
39.667375,43.219988055555156,97.18354,-0.8776009000000001
39.66804166666667,43.222168055555144,97.17900000000003,-0.78906292
39.668708333333335,43.224348055555126,97.17900000000003,-0.7649956599999999
39.669375,43.226528055555114,97.17900000000003,-0.8484131200000001
39.67014423076923,43.22834497863203,97.17446000000001,-0.9947081
39.67091346153846,43.23016190170895,97.17799999999998,-1.09160474
39.67168269230769,43.23197882478586,97.17799999999998,-1.0962484
39.67245192307692,43.23379574786278,97.17345999999996,-1.02013784
39.67322115384615,43.2356126709397,97.17345999999996,-0.91112358
39.67399038461538,43.23742959401662,97.16892,-0.8849426199999999
39.67475961538461,43.23975096153797,97.16892,-0.90708184
39.67552884615384,43.242072329059326,97.16892,-1.0230564800000002
39.67629807692307,43.24439369658069,97.16892,-1.13299252
39.6770673076923,43.24671506410204,97.16437999999998,-1.1311341799999999
39.67783653846153,43.249036431623395,97.16437999999998,-1.04202698
39.67860576923076,43.251357799144756,97.15983999999996,-0.8662759000000001
39.679374999999986,43.25367916666611,97.16337999999998,-0.7342941800000002
39.68020833333332,43.25577361111054,97.16337999999998,-0.7116930400000001
39.68104166666665,43.25786805555497,97.16337999999998,-0.7834074000000001
39.681874999999984,43.2599624999994,97.15884000000001,-0.8829778799999999
39.682708333333316,43.26205694444384,97.15884000000001,-0.9197983599999999
39.68354166666665,43.26415138888827,97.15884000000001,-0.8321065399999998
39.68437499999998,43.266245833332704,97.15429999999999,-0.6735412
39.685208333333314,43.268340277777135,97.15429999999999,-0.5266537
39.68604166666665,43.270434722221566,97.15784000000001,-0.48747192000000017
39.68687499999998,43.272529166666,97.15329999999999,-0.5742963600000002
