Time,Temperature,Weight,Deriv. Weight
39.65,42.69920000000001,97.59068,-1.43336344
39.650625,42.70175,97.59068,-1.3954593920000002
39.65125,42.70429999999999,97.58772,-1.373717304
39.651875,42.706849999999974,97.58375999999998,-1.3035970832000001
39.652499999999996,42.70939999999997,97.58375999999998,-1.166287392
39.653124999999996,42.71194999999995,97.58276000000004,-1.02484556
39.653749999999995,42.714499999999944,97.58276000000004,-0.87732164
39.654374999999995,42.71704999999993,97.58276000000004,-0.78752544
39.654999999999994,42.719599999999915,97.57880000000002,-0.7508118399999999
39.65562499999999,42.72214999999991,97.57880000000002,-0.7419745600000001
39.65624999999999,42.72469999999989,97.57484,-0.7485982400000001
39.65687499999999,42.727249999999884,97.57484,-0.7099193199999999
39.65749999999999,42.72979999999987,97.57484,-0.6461217600000001
39.65812499999999,42.73234999999986,97.57384,-0.5505466400000001
39.65874999999999,42.73489999999985,97.57384,-0.497445
39.65937499999999,42.73744999999984,97.56987999999998,-0.54084792
39.66004166666666,42.73987666666649,97.56987999999998,-0.63059344
39.660708333333325,42.74230333333314,97.56987999999998,-0.7415322799999999
39.66137499999999,42.74472999999979,97.56591999999996,-0.80154076
39.66204166666666,42.74715666666644,97.56887999999998,-0.762586
39.66270833333333,42.74958333333309,97.56492000000001,-0.6681518
39.663374999999995,42.75200999999974,97.56492000000001,-0.57194852
39.66404166666666,42.75443666666639,97.56492000000001,-0.5543462000000001
39.66470833333333,42.756863333333044,97.56096,-0.65402684
39.665375,42.759289999999694,97.56096,-0.7831541200000001
39.666041666666665,42.761716666666345,97.55995999999999,-0.87678
39.66670833333333,42.764143333332996,97.55995999999999,-0.8699858399999999
39.667375,42.76612999999965,97.55995999999999,-0.7911606000000001
39.66804166666667,42.7681166666663,97.55600000000003,-0.7133160799999999
39.668708333333335,42.77010333333296,97.55600000000003,-0.6921018399999999
39.669375,42.772089999999615,97.55600000000003,-0.7636878800000001
39.67014423076923,42.77377307692269,97.55204,-0.8889944000000001
39.67091346153846,42.77545615384576,97.55499999999998,-0.97239676
39.67168269230769,42.77713923076883,97.55499999999998,-0.9751676
39.67245192307692,42.778822307691904,97.55103999999996,-0.9082871600000001
39.67322115384615,42.78050538461497,97.55103999999996,-0.8128559200000001
39.67399038461538,42.78218846153804,97.54708,-0.78813888
39.67475961538461,42.78431153846111,97.54708,-0.80729516
39.67552884615384,42.78643461538418,97.54708,-0.9071365200000001
39.67629807692307,42.78855769230724,97.54708,-1.00247048
39.6770673076923,42.79068076923031,97.54311999999999,-1.00117532
39.67783653846153,42.792803846153376,97.54311999999999,-0.9235695199999999
39.67860576923076,42.794926923076446,97.53915999999997,-0.7717156000000001
39.679374999999986,42.797049999999516,97.54211999999998,-0.6576373200000001
39.68020833333332,42.798983333332835,97.54211999999998,-0.63900396
39.68104166666665,42.80091666666616,97.54211999999998,-0.7022306
39.681874999999984,42.80284999999948,97.53816000000002,-0.78952712
39.682708333333316,42.8047833333328,97.53816000000002,-0.8224256399999998
39.68354166666665,42.80671666666613,97.53816000000002,-0.7468459599999999
