TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,11:16:40
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,   100.88675
MAXY,   101.36865
MINY,    50.71766
XYDATA
649.8934,100.887
650.8576,100.768
651.8218,100.666
652.7861,100.593
653.7503,100.542
654.7145,100.497
655.6788,100.435
656.6430,100.33
657.6072,100.169
658.5715,99.969
659.5357,99.775
660.4999,99.6337
661.4642,99.5601
662.4284,99.5191
663.3926,99.4413
664.3569,99.2482
665.3211,98.8671
666.2853,98.2541
667.2496,97.4798
668.2138,96.8379
669.1780,96.6631
670.1423,96.9204
671.1065,97.3167
672.0707,97.6506
673.0350,97.862
673.9992,97.9562
674.9634,97.9599
675.9277,97.9118
676.8919,97.8592
677.8561,97.85
678.8204,97.9197
679.7846,98.0829
680.7488,98.3278
681.7131,98.6176
682.6773,98.9049
683.6415,99.1544
684.6058,99.3597
685.5700,99.5394
686.5342,99.7157
687.4985,99.891
688.4627,100.037
689.4269,100.109
690.3912,100.07
691.3554,99.9352
692.3196,99.7975
693.2839,99.8004
694.2481,100.027
695.2123,100.418
696.1766,100.835
697.1408,101.159
698.1050,101.335
699.0693,101.369
700.0335,101.307
700.9977,101.21
701.9620,101.122
702.9262,101.063
703.8904,101.038
704.8547,101.044
705.8189,101.079
706.7831,101.133
707.7474,101.187
708.7116,101.217
709.6758,101.198
710.6401,101.124
711.6043,101.004
712.5685,100.856
713.5328,100.696
714.4970,100.528
715.4612,100.584
716.4255,100.362
717.3897,100.133
718.3539,99.9309
719.3182,99.7999
720.2824,99.7724
721.2466,99.849
722.2109,99.9955
723.1751,100.16
724.1393,100.295
725.1036,100.374
726.0678,100.395
727.0320,100.373
727.9963,100.334
728.9605,100.303
729.9247,100.301
730.8890,100.33
731.8532,100.381
732.8174,100.434
733.7817,100.46
734.7459,100.437
735.7101,100.348
736.6744,100.19
737.6386,99.9722
738.6028,99.7148
739.5671,99.4415
740.5313,99.1752
741.4955,98.9335
742.4598,98.7257
743.4240,98.5529
744.3882,98.41
745.3525,98.2894
746.3167,98.1841
747.2809,98.09
748.2452,98.0059
749.2094,97.9322
750.1736,97.8692
751.1379,97.8156
752.1021,97.7686
753.0663,97.7252
754.0306,97.6833
754.9948,97.6414
755.9590,97.5974
756.9233,97.5473
757.8875,97.4853
758.8517,97.4067
759.8160,97.3116
760.7802,97.2068
761.7444,97.103
762.7087,97.0098
763.6729,96.9298
764.6371,96.8582
765.6014,96.7886
766.5656,96.7206
767.5298,96.6637
768.4941,96.6331
769.4583,96.6398
770.4225,96.6808
771.3868,96.7375
772.3510,96.7824
773.3152,96.7916
774.2795,96.7546
775.2437,96.6755
776.2079,96.5676
777.1722,96.4439
778.1364,96.312
779.1006,96.1721
780.0649,96.0216
781.0291,95.8587
781.9933,95.6864
782.9576,95.5127
783.9218,95.3488
784.8860,95.204
785.8503,95.0818
786.8145,94.9769
787.7787,94.8769
788.7430,94.7685
789.7072,94.6438
790.6714,94.5047
791.6357,94.3603
792.5999,94.2205
793.5641,94.0893
794.5284,93.9616
795.4926,93.8265
796.4568,93.6749
797.4211,93.505
798.3853,93.3239
799.3495,93.1434
800.3138,92.9734
801.2780,92.8171
802.2422,92.6686
803.2065,92.515
804.1707,92.3411
805.1349,92.1331
806.0992,91.8828
807.0634,91.5894
808.0276,91.2597
808.9919,90.9061
809.9561,90.5437
810.9203,90.1863
811.8846,89.8444
812.8488,89.5241
813.8130,89.2288
814.7773,88.9609
815.7415,88.7228
816.7057,88.5159
817.6700,88.3395
818.6342,88.1895
819.5984,88.0601
820.5627,87.9458
821.5269,87.8438
822.4911,87.7546
823.4554,87.681
824.4196,87.6264
825.3839,87.5924
826.3481,87.5777
827.3123,87.5771
828.2766,87.5804
829.2408,87.572
830.2050,87.5325
831.1693,87.4433
832.1335,87.2916
833.0977,87.0747
834.0620,86.8012
835.0262,86.4867
835.9904,86.1484
836.9547,85.7997
837.9189,85.4467
838.8831,85.09
839.8474,84.7276
840.8116,84.3587
841.7758,83.987
842.7401,83.6213
843.7043,83.274
844.6685,82.9575
845.6328,82.6809
846.5970,82.447
847.5612,82.2527
848.5255,82.0907
849.4897,81.9528
850.4539,81.8336
851.4182,81.7306
852.3824,81.6437
853.3466,81.573
854.3109,81.5174
855.2751,81.4734
856.2393,81.4367
857.2036,81.4034
858.1678,81.3721
859.1320,81.3444
860.0963,81.3247
861.0605,81.3192
862.0247,81.3341
862.9890,81.3742
863.9532,81.4416
864.9174,81.5358
865.8817,81.653
866.8459,81.7875
867.8101,81.9329
868.7744,82.0846
869.7386,82.2399
870.7028,82.3969
871.6671,82.5506
872.6313,82.6899
873.5955,82.7989
874.5598,82.8625
875.5240,82.8753
876.4882,82.8479
877.4525,82.8051
878.4167,82.7759
879.3809,82.781
880.3452,82.8248
881.3094,82.8963
882.2736,82.9784
883.2379,83.058
884.2021,83.1296
885.1663,83.1933
886.1306,83.2484
887.0948,83.2913
888.0590,83.3187
889.0233,83.3341
889.9875,83.3504
890.9517,83.3865
891.9160,83.4583
892.8802,83.5703
893.8444,83.7136
894.8087,83.87
895.7729,84.0208
896.7371,84.153
897.7014,84.2621
898.6656,84.35
899.6298,84.4213
900.5941,84.4797
901.5583,84.5273
902.5225,84.5642
903.4868,84.5903
904.4510,84.6059
905.4152,84.6126
906.3795,84.6112
907.3437,84.6016
908.3079,84.5818
909.2722,84.5506
910.2364,84.5102
911.2006,84.4691
