TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,11:30:57
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    97.20408
MAXY,   101.06861
MINY,    67.10301
XYDATA
649.8934,97.2041
650.8576,97.1936
651.8218,97.2263
652.7861,97.2011
653.7503,97.1529
654.7145,97.0768
655.6788,96.9716
656.6430,96.8467
657.6072,96.7197
658.5715,96.6167
659.5357,96.569
660.4999,96.5974
661.4642,96.6893
662.4284,96.7895
663.3926,96.8136
664.3569,96.6646
665.3211,96.2386
666.2853,95.4526
667.2496,94.374
668.2138,93.4157
669.1780,93.1147
670.1423,93.4869
671.1065,94.1114
672.0707,94.6595
673.0350,95.0103
673.9992,95.1549
674.9634,95.1346
675.9277,95.0209
676.8919,94.895
677.8561,94.8195
678.8204,94.8218
679.7846,94.8985
680.7488,95.0284
681.7131,95.1821
682.6773,95.332
683.6415,95.4613
684.6058,95.5694
685.5700,95.6666
686.5342,95.7602
687.4985,95.8443
688.4627,95.9004
689.4269,95.908
690.3912,95.8603
691.3554,95.7826
692.3196,95.7448
693.2839,95.8413
694.2481,96.1156
695.2123,96.5092
696.1766,96.9174
697.1408,97.265
698.1050,97.5232
699.0693,97.696
700.0335,97.8035
700.9977,97.8701
701.9620,97.9154
702.9262,97.9517
703.8904,97.9854
704.8547,98.0189
705.8189,98.0499
706.7831,98.07
707.7474,98.0663
708.7116,98.0274
709.6758,97.9486
710.6401,97.835
711.6043,97.6975
712.5685,97.5457
713.5328,97.3805
714.4970,97.1912
715.4612,97.1557
716.4255,96.863
717.3897,96.5385
718.3539,96.2235
719.3182,95.9745
720.2824,95.837
721.2466,95.8185
722.2109,95.8829
723.1751,95.9699
724.1393,96.0245
725.1036,96.0167
726.0678,95.9447
727.0320,95.8265
727.9963,95.6876
728.9605,95.5494
729.9247,95.4235
730.8890,95.3102
731.8532,95.2006
732.8174,95.0803
733.7817,94.9328
734.7459,94.7434
735.7101,94.502
736.6744,94.2033
737.6386,93.8464
738.6028,93.4345
739.5671,92.9767
740.5313,92.49
741.4955,91.9985
742.4598,91.5299
743.4240,91.1085
744.3882,90.7495
745.3525,90.4567
746.3167,90.2253
747.2809,90.0464
748.2452,89.9104
749.2094,89.8101
750.1736,89.7411
751.1379,89.702
752.1021,89.6946
753.0663,89.7221
754.0306,89.7855
754.9948,89.8811
755.9590,89.9987
756.9233,90.1247
757.8875,90.2468
758.8517,90.3587
759.8160,90.4612
760.7802,90.5599
761.7444,90.6606
762.7087,90.765
763.6729,90.8715
764.6371,90.9788
765.6014,91.0913
766.5656,91.2206
767.5298,91.383
768.4941,91.5907
769.4583,91.8442
770.4225,92.1285
771.3868,92.4166
772.3510,92.6787
773.3152,92.8915
774.2795,93.0447
775.2437,93.1404
776.2079,93.1896
777.1722,93.2059
778.1364,93.2009
779.1006,93.1805
780.0649,93.1449
781.0291,93.0898
781.9933,93.0104
782.9576,92.905
783.9218,92.7784
784.8860,92.6413
785.8503,92.5064
786.8145,92.3836
787.7787,92.276
788.7430,92.1797
789.7072,92.0868
790.6714,91.9903
791.6357,91.8861
792.5999,91.774
793.5641,91.6544
794.5284,91.5263
795.4926,91.3855
796.4568,91.2271
797.4211,91.0482
798.3853,90.8506
799.3495,90.6413
800.3138,90.4289
801.2780,90.2204
802.2422,90.0183
803.2065,89.8221
804.1707,89.6309
805.1349,89.4473
806.0992,89.2784
807.0634,89.1345
808.0276,89.0254
808.9919,88.9575
809.9561,88.9314
810.9203,88.9426
811.8846,88.9821
812.8488,89.0402
813.8130,89.1081
814.7773,89.181
815.7415,89.2581
816.7057,89.3407
817.6700,89.4289
818.6342,89.5194
819.5984,89.6053
820.5627,89.6792
821.5269,89.7367
822.4911,89.7787
823.4554,89.8103
824.4196,89.8375
825.3839,89.8641
826.3481,89.8908
827.3123,89.9159
828.2766,89.9367
829.2408,89.9496
830.2050,89.9498
831.1693,89.9308
832.1335,89.8864
833.0977,89.8132
834.0620,89.7132
835.0262,89.5932
835.9904,89.4616
836.9547,89.3243
837.9189,89.1817
838.8831,89.029
839.8474,88.8592
840.8116,88.6671
841.7758,88.4516
842.7401,88.2156
843.7043,87.9651
844.6685,87.7059
845.6328,87.4421
846.5970,87.1757
847.5612,86.9081
848.5255,86.6427
849.4897,86.3867
850.4539,86.1516
851.4182,85.9503
852.3824,85.7925
853.3466,85.6805
854.3109,85.6077
855.2751,85.5602
856.2393,85.5225
857.2036,85.4832
858.1678,85.4391
859.1320,85.3951
860.0963,85.3615
861.0605,85.3487
862.0247,85.3634
862.9890,85.4076
863.9532,85.4805
864.9174,85.5816
865.8817,85.7127
866.8459,85.877
867.8101,86.0754
868.7744,86.3032
869.7386,86.5485
870.7028,86.7939
871.6671,87.0202
872.6313,87.2112
873.5955,87.3559
874.5598,87.4513
875.5240,87.5027
876.4882,87.5231
877.4525,87.5311
878.4167,87.5459
879.3809,87.582
880.3452,87.6462
881.3094,87.7367
882.2736,87.8472
883.2379,87.9711
884.2021,88.1039
885.1663,88.2436
886.1306,88.3884
887.0948,88.5367
888.0590,88.6875
889.0233,88.8427
889.9875,89.007
890.9517,89.186
891.9160,89.3827
892.8802,89.5954
893.8444,89.8173
894.8087,90.0395
895.7729,90.2538
896.7371,90.4552
897.7014,90.6423
898.6656,90.816
899.6298,90.9781
900.5941,91.1295
901.5583,91.2695
902.5225,91.3965
903.4868,91.5086
904.4510,91.6047
905.4152,91.6846
