TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,11:32:31
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    97.92307
MAXY,   101.36124
MINY,    73.07767
XYDATA
649.8934,97.9231
650.8576,97.8024
651.8218,97.723
652.7861,97.6962
653.7503,97.71
654.7145,97.7413
655.6788,97.763
656.6430,97.7558
657.6072,97.7183
658.5715,97.6695
659.5357,97.64
660.4999,97.6517
661.4642,97.6962
662.4284,97.7304
663.3926,97.691
664.3569,97.5093
665.3211,97.1167
666.2853,96.4701
667.2496,95.6502
668.2138,94.9867
669.1780,94.8506
670.1423,95.1911
671.1065,95.6661
672.0707,96.0391
673.0350,96.2364
673.9992,96.2665
674.9634,96.1748
675.9277,96.0281
676.8919,95.8957
677.8561,95.8251
678.8204,95.8308
679.7846,95.9032
680.7488,96.0204
681.7131,96.1559
682.6773,96.2832
683.6415,96.3836
684.6058,96.4517
685.5700,96.4956
686.5342,96.5281
687.4985,96.5561
688.4627,96.5744
689.4269,96.5678
690.3912,96.5226
691.3554,96.4471
692.3196,96.3905
693.2839,96.4314
694.2481,96.6142
695.2123,96.9015
696.1766,97.2103
697.1408,97.471
698.1050,97.6488
699.0693,97.7405
700.0335,97.7651
700.9977,97.7504
701.9620,97.7198
702.9262,97.6869
703.8904,97.6581
704.8547,97.6373
705.8189,97.6255
706.7831,97.6168
707.7474,97.596
708.7116,97.5431
709.6758,97.4423
710.6401,97.2893
711.6043,97.0901
712.5685,96.8533
713.5328,96.5811
714.4970,96.267
715.4612,96.053
716.4255,95.6395
717.3897,95.2209
718.3539,94.8504
719.3182,94.5806
720.2824,94.4352
721.2466,94.3922
722.2109,94.3947
723.1751,94.3804
724.1393,94.3094
725.1036,94.1733
726.0678,93.9894
727.0320,93.7888
727.9963,93.6035
728.9605,93.458
729.9247,93.363
730.8890,93.3119
731.8532,93.2803
732.8174,93.2289
733.7817,93.1128
734.7459,92.8938
735.7101,92.5521
736.6744,92.0915
737.6386,91.5361
738.6028,90.9218
739.5671,90.2854
740.5313,89.6581
741.4955,89.0629
742.4598,88.5166
743.4240,88.0341
744.3882,87.6307
745.3525,87.3213
746.3167,87.1169
747.2809,87.0198
748.2452,87.0219
749.2094,87.1065
750.1736,87.2533
751.1379,87.4439
752.1021,87.6646
753.0663,87.9052
754.0306,88.1549
754.9948,88.3999
755.9590,88.6239
756.9233,88.8119
757.8875,88.9541
758.8517,89.0491
759.8160,89.1037
760.7802,89.1304
761.7444,89.143
762.7087,89.1531
763.6729,89.1673
764.6371,89.1873
765.6014,89.213
766.5656,89.2469
767.5298,89.2982
768.4941,89.3815
769.4583,89.5125
770.4225,89.6997
771.3868,89.9381
772.3510,90.2078
773.3152,90.4778
774.2795,90.7145
775.2437,90.891
776.2079,90.9925
777.1722,91.0183
778.1364,90.9781
779.1006,90.8856
780.0649,90.7529
781.0291,90.5881
781.9933,90.3981
782.9576,90.193
783.9218,89.9893
784.8860,89.8065
785.8503,89.6597
786.8145,89.5502
787.7787,89.4638
788.7430,89.3767
789.7072,89.2686
790.6714,89.1324
791.6357,88.9751
792.5999,88.8093
793.5641,88.6406
794.5284,88.4623
795.4926,88.2598
796.4568,88.0225
797.4211,87.7532
798.3853,87.4683
799.3495,87.1885
800.3138,86.9271
801.2780,86.6849
802.2422,86.4542
803.2065,86.2285
804.1707,86.0085
805.1349,85.8034
806.0992,85.6249
807.0634,85.4819
808.0276,85.3789
808.9919,85.3175
809.9561,85.2987
810.9203,85.3233
811.8846,85.3888
812.8488,85.4877
813.8130,85.6098
814.7773,85.7457
815.7415,85.8908
816.7057,86.0448
817.6700,86.2077
818.6342,86.3752
819.5984,86.5375
820.5627,86.6822
821.5269,86.7992
822.4911,86.8842
823.4554,86.9384
824.4196,86.9661
825.3839,86.9721
826.3481,86.9607
827.3123,86.9354
828.2766,86.8995
829.2408,86.8554
830.2050,86.8042
831.1693,86.7457
832.1335,86.6795
833.0977,86.6052
834.0620,86.5223
835.0262,86.4294
835.9904,86.3245
836.9547,86.206
837.9189,86.0751
838.8831,85.935
839.8474,85.7885
840.8116,85.6351
841.7758,85.4693
842.7401,85.2836
843.7043,85.0737
844.6685,84.8419
845.6328,84.5971
846.5970,84.3504
847.5612,84.1103
848.5255,83.881
849.4897,83.6655
850.4539,83.4687
851.4182,83.2988
852.3824,83.1641
853.3466,83.0679
854.3109,83.0069
855.2751,82.9725
856.2393,82.9566
857.2036,82.9544
858.1678,82.9641
859.1320,82.9826
860.0963,83.0036
861.0605,83.0189
862.0247,83.0249
862.9890,83.0281
863.9532,83.0451
864.9174,83.0948
865.8817,83.1878
866.8459,83.3197
867.8101,83.4736
868.7744,83.6293
869.7386,83.7727
870.7028,83.9002
871.6671,84.0135
872.6313,84.1115
873.5955,84.186
874.5598,84.2246
875.5240,84.2198
876.4882,84.1768
877.4525,84.1143
878.4167,84.0562
879.3809,84.0217
880.3452,84.0184
881.3094,84.0442
882.2736,84.0939
883.2379,84.1655
884.2021,84.2616
885.1663,84.3851
886.1306,84.5348
887.0948,84.7048
888.0590,84.8897
889.0233,85.09
889.9875,85.3146
890.9517,85.5766
891.9160,85.8853
892.8802,86.2395
893.8444,86.6266
894.8087,87.0286
895.7729,87.4287
896.7371,87.8168
897.7014,88.1892
898.6656,88.5457
899.6298,88.8857
900.5941,89.2061
901.5583,89.5025
902.5225,89.77
903.4868,90.0046
904.4510,90.2034
905.4152,90.3644
