TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,15:50:26
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    98.11982
MAXY,   102.27039
MINY,    80.46163
XYDATA
649.8934,98.1198
650.8576,98.2629
651.8218,98.4166
652.7861,98.5635
653.7503,98.6854
654.7145,98.7753
655.6788,98.837
656.6430,98.8787
657.6072,98.9045
658.5715,98.9122
659.5357,98.9017
660.4999,98.8861
661.4642,98.8962
662.4284,98.9687
663.3926,99.1319
664.3569,99.4016
665.3211,99.7802
666.2853,100.235
667.2496,100.643
668.2138,100.779
669.1780,100.55
670.1423,100.176
671.1065,99.905
672.0707,99.8104
673.0350,99.8676
673.9992,100.027
674.9634,100.233
675.9277,100.43
676.8919,100.571
677.8561,100.639
678.8204,100.637
679.7846,100.58
680.7488,100.49
681.7131,100.387
682.6773,100.3
683.6415,100.256
684.6058,100.273
685.5700,100.351
686.5342,100.473
687.4985,100.604
688.4627,100.707
689.4269,100.758
690.3912,100.756
691.3554,100.72
692.3196,100.672
693.2839,100.629
694.2481,100.597
695.2123,100.58
696.1766,100.581
697.1408,100.594
698.1050,100.616
699.0693,100.64
700.0335,100.656
700.9977,100.653
701.9620,100.62
702.9262,100.556
703.8904,100.474
704.8547,100.392
705.8189,100.332
706.7831,100.305
707.7474,100.315
708.7116,100.354
709.6758,100.408
710.6401,100.464
711.6043,100.508
712.5685,100.525
713.5328,100.506
714.4970,100.446
715.4612,100.329
716.4255,100.226
717.3897,100.131
718.3539,100.077
719.3182,100.066
720.2824,100.07
721.2466,100.075
722.2109,100.066
723.1751,100.04
724.1393,99.9969
725.1036,99.9365
726.0678,99.8584
727.0320,99.7634
727.9963,99.6593
728.9605,99.5619
729.9247,99.4908
730.8890,99.4599
731.8532,99.4687
732.8174,99.499
733.7817,99.5191
734.7459,99.496
735.7101,99.4084
736.6744,99.2571
737.6386,99.0648
738.6028,98.868
739.5671,98.7025
740.5313,98.59
741.4955,98.5319
742.4598,98.5118
743.4240,98.5043
744.3882,98.4841
745.3525,98.4319
746.3167,98.3355
747.2809,98.1916
748.2452,98.0071
749.2094,97.8009
750.1736,97.6016
751.1379,97.4385
752.1021,97.3301
753.0663,97.2751
754.0306,97.2529
754.9948,97.2328
755.9590,97.1891
756.9233,97.1109
757.8875,97.0034
758.8517,96.881
759.8160,96.7586
760.7802,96.6464
761.7444,96.5508
762.7087,96.4781
763.6729,96.436
764.6371,96.4312
765.6014,96.4634
766.5656,96.521
767.5298,96.582
768.4941,96.6212
769.4583,96.6201
770.4225,96.5751
771.3868,96.4987
772.3510,96.4143
773.3152,96.3464
774.2795,96.3108
775.2437,96.3089
776.2079,96.3278
777.1722,96.3456
778.1364,96.3397
779.1006,96.2947
780.0649,96.2086
781.0291,96.0933
781.9933,95.9703
782.9576,95.8624
783.9218,95.7847
784.8860,95.7391
785.8503,95.7139
786.8145,95.6904
787.7787,95.6511
788.7430,95.5858
789.7072,95.4944
790.6714,95.3838
791.6357,95.2647
792.5999,95.1487
793.5641,95.0469
794.5284,94.9682
795.4926,94.9179
796.4568,94.8945
797.4211,94.8894
798.3853,94.8893
799.3495,94.8807
800.3138,94.8555
801.2780,94.8122
802.2422,94.7546
803.2065,94.688
804.1707,94.6167
805.1349,94.5435
806.0992,94.4709
807.0634,94.4017
808.0276,94.3388
808.9919,94.2846
809.9561,94.2406
810.9203,94.2087
811.8846,94.1911
812.8488,94.1904
813.8130,94.2073
814.7773,94.2396
815.7415,94.2826
816.7057,94.3322
817.6700,94.3884
818.6342,94.4567
819.5984,94.5463
820.5627,94.6651
821.5269,94.8161
822.4911,94.9959
823.4554,95.197
824.4196,95.4116
825.3839,95.6347
826.3481,95.8643
827.3123,96.0985
828.2766,96.3321
829.2408,96.5543
830.2050,96.7502
831.1693,96.9051
832.1335,97.011
833.0977,97.0705
834.0620,97.0965
835.0262,97.1062
835.9904,97.1124
836.9547,97.1168
837.9189,97.1076
838.8831,97.0649
839.8474,96.9692
840.8116,96.8098
841.7758,96.5892
842.7401,96.323
843.7043,96.0359
844.6685,95.7556
845.6328,95.5072
846.5970,95.3078
847.5612,95.1629
848.5255,95.0646
849.4897,94.9948
850.4539,94.9309
851.4182,94.8539
852.3824,94.7549
853.3466,94.6388
854.3109,94.5225
855.2751,94.4306
856.2393,94.3887
857.2036,94.4164
858.1678,94.5211
859.1320,94.6935
860.0963,94.9065
861.0605,95.1195
862.0247,95.2889
862.9890,95.3828
863.9532,95.3951
864.9174,95.352
865.8817,95.3061
866.8459,95.317
867.8101,95.4248
868.7744,95.6295
869.7386,95.8857
870.7028,96.1198
871.6671,96.2637
872.6313,96.2878
873.5955,96.2173
874.5598,96.1219
875.5240,96.083
876.4882,96.1565
877.4525,96.3488
878.4167,96.6172
879.3809,96.893
880.3452,97.1152
881.3094,97.2563
882.2736,97.3301
883.2379,97.3799
884.2021,97.4564
885.1663,97.5969
886.1306,97.8127
887.0948,98.0893
888.0590,98.394
889.0233,98.6886
889.9875,98.94
890.9517,99.1292
891.9160,99.2547
892.8802,99.3321
893.8444,99.3877
894.8087,99.449
895.7729,99.5344
896.7371,99.647
897.7014,99.7741
898.6656,99.8941
899.6298,99.9867
900.5941,100.041
901.5583,100.058
902.5225,100.05
903.4868,100.029
904.4510,100.017
905.4152,100.019
906.3795,100.03
907.3437,100.047
908.3079,100.064
909.2722,100.075
910.2364,100.071
911.2006,100.048
912.1649,100.007
