TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,10:57:12
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    99.19560
MAXY,   101.81164
MINY,    49.71292
XYDATA
649.8934,99.1956
650.8576,99.1013
651.8218,99.0108
652.7861,98.9297
653.7503,98.8595
654.7145,98.7754
655.6788,98.7049
656.6430,98.649
657.6072,98.603
658.5715,98.5676
659.5357,98.5481
660.4999,98.5428
661.4642,98.533
662.4284,98.4844
663.3926,98.3594
664.3569,98.1248
665.3211,97.7525
666.2853,97.2337
667.2496,96.6353
668.2138,96.1633
669.1780,96.0225
670.1423,96.1611
671.1065,96.3789
672.0707,96.5564
673.0350,96.673
673.9992,96.7481
674.9634,96.8087
675.9277,96.8778
676.8919,96.9736
677.8561,97.1106
678.8204,97.2995
679.7846,97.5431
680.7488,97.8311
681.7131,98.1392
682.6773,98.4399
683.6415,98.7168
684.6058,98.9725
685.5700,99.221
686.5342,99.4696
687.4985,99.7056
688.4627,99.895
689.4269,99.9956
690.3912,99.9789
691.3554,99.8611
692.3196,99.7318
693.2839,99.7314
694.2481,99.9425
695.2123,100.31
696.1766,100.709
697.1408,101.041
698.1050,101.266
699.0693,101.388
700.0335,101.442
700.9977,101.465
701.9620,101.488
702.9262,101.522
703.8904,101.567
704.8547,101.621
705.8189,101.678
706.7831,101.729
707.7474,101.761
708.7116,101.765
709.6758,101.743
710.6401,101.709
711.6043,101.679
712.5685,101.662
713.5328,101.649
714.4970,101.618
715.4612,101.812
716.4255,101.664
717.3897,101.477
718.3539,101.283
719.3182,101.119
720.2824,101.009
721.2466,100.96
722.2109,100.958
723.1751,100.981
724.1393,101.01
725.1036,101.031
726.0678,101.037
727.0320,101.032
727.9963,101.023
728.9605,101.027
729.9247,101.057
730.8890,101.121
731.8532,101.215
732.8174,101.327
733.7817,101.437
734.7459,101.523
735.7101,101.569
736.6744,101.562
737.6386,101.497
738.6028,101.384
739.5671,101.243
740.5313,101.1
741.4955,100.981
742.4598,100.899
743.4240,100.852
744.3882,100.828
745.3525,100.81
746.3167,100.787
747.2809,100.755
748.2452,100.711
749.2094,100.655
750.1736,100.582
751.1379,100.493
752.1021,100.392
753.0663,100.286
754.0306,100.185
754.9948,100.096
755.9590,100.017
756.9233,99.9409
757.8875,99.8628
758.8517,99.7817
759.8160,99.7051
760.7802,99.6454
761.7444,99.6126
762.7087,99.6075
763.6729,99.6189
764.6371,99.6288
765.6014,99.6212
766.5656,99.591
767.5298,99.5455
768.4941,99.4989
769.4583,99.463
770.4225,99.4401
771.3868,99.4244
772.3510,99.4063
773.3152,99.3777
774.2795,99.3335
775.2437,99.2697
776.2079,99.182
777.1722,99.0686
778.1364,98.9342
779.1006,98.7915
780.0649,98.6564
781.0291,98.5398
781.9933,98.4418
782.9576,98.3531
783.9218,98.2626
784.8860,98.1666
785.8503,98.0704
786.8145,97.9843
787.7787,97.9153
788.7430,97.8615
789.7072,97.813
790.6714,97.7569
791.6357,97.6827
792.5999,97.5863
793.5641,97.4706
794.5284,97.344
795.4926,97.2165
796.4568,97.096
797.4211,96.9842
798.3853,96.8757
799.3495,96.7613
800.3138,96.6334
801.2780,96.4902
802.2422,96.3344
803.2065,96.169
804.1707,95.9923
805.1349,95.7978
806.0992,95.5795
807.0634,95.3386
808.0276,95.0851
808.9919,94.8335
809.9561,94.594
810.9203,94.3671
811.8846,94.1447
812.8488,93.9176
813.8130,93.6842
814.7773,93.4536
815.7415,93.2422
816.7057,93.065
817.6700,92.9291
818.6342,92.8312
819.5984,92.7616
820.5627,92.7098
821.5269,92.6688
822.4911,92.6363
823.4554,92.6113
824.4196,92.591
825.3839,92.5696
826.3481,92.5394
827.3123,92.494
828.2766,92.4305
829.2408,92.3483
830.2050,92.247
831.1693,92.1237
832.1335,91.972
833.0977,91.7846
834.0620,91.5557
835.0262,91.2831
835.9904,90.9692
836.9547,90.6197
837.9189,90.2426
838.8831,89.8474
839.8474,89.4448
840.8116,89.0457
841.7758,88.6603
842.7401,88.2973
843.7043,87.9633
844.6685,87.663
845.6328,87.3992
846.5970,87.1725
847.5612,86.9815
848.5255,86.8231
849.4897,86.694
850.4539,86.5915
851.4182,86.5142
852.3824,86.461
853.3466,86.4291
854.3109,86.4136
855.2751,86.4085
856.2393,86.4091
857.2036,86.4136
858.1678,86.4238
859.1320,86.4435
860.0963,86.4767
861.0605,86.5265
862.0247,86.5956
862.9890,86.6879
863.9532,86.8083
864.9174,86.9621
865.8817,87.152
866.8459,87.3769
867.8101,87.6325
868.7744,87.9136
869.7386,88.2164
870.7028,88.5377
871.6671,88.8706
872.6313,89.201
873.5955,89.5074
874.5598,89.7681
875.5240,89.9709
876.4882,90.1202
877.4525,90.2353
878.4167,90.3397
879.3809,90.4489
880.3452,90.5639
881.3094,90.6743
882.2736,90.7691
883.2379,90.8445
884.2021,90.9053
885.1663,90.958
886.1306,91.0034
887.0948,91.0353
888.0590,91.0458
889.0233,91.0333
889.9875,91.0057
890.9517,90.9765
891.9160,90.9552
892.8802,90.9414
893.8444,90.9243
894.8087,90.8888
895.7729,90.8237
896.7371,90.7262
897.7014,90.6014
898.6656,90.4584
899.6298,90.3053
900.5941,90.147
901.5583,89.9845
902.5225,89.8166
903.4868,89.643
904.4510,89.4656
905.4152,89.2887
906.3795,89.1165
907.3437,88.9507
908.3079,88.7888
909.2722,88.6269
910.2364,88.4636
911.2006,88.3038
912.1649,88.1583
