TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,12:23:44
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,    96.92081
MAXY,   101.22703
MINY,    56.88566
XYDATA
649.8934,96.9208
650.8576,96.9238
651.8218,96.9484
652.7861,97.0036
653.7503,97.0871
654.7145,97.1936
655.6788,97.3076
656.6430,97.4064
657.6072,97.4774
658.5715,97.5331
659.5357,97.6089
660.4999,97.7328
661.4642,97.8909
662.4284,98.0215
663.3926,98.0439
664.3569,97.8885
665.3211,97.5132
666.2853,96.9344
667.2496,96.3141
668.2138,96.0036
669.1780,96.2434
670.1423,96.825
671.1065,97.3939
672.0707,97.7901
673.0350,98.0107
673.9992,98.1024
674.9634,98.1155
675.9277,98.0937
676.8919,98.0701
677.8561,98.0665
678.8204,98.0955
679.7846,98.1621
680.7488,98.2636
681.7131,98.3878
682.6773,98.5169
683.6415,98.6366
684.6058,98.7429
685.5700,98.8398
686.5342,98.9288
687.4985,99.0008
688.4627,99.0374
689.4269,99.0199
690.3912,98.9435
691.3554,98.8316
692.3196,98.7461
693.2839,98.7699
694.2481,98.9436
695.2123,99.2229
696.1766,99.5215
697.1408,99.7718
698.1050,99.9428
699.0693,100.033
700.0335,100.059
700.9977,100.049
701.9620,100.03
702.9262,100.025
703.8904,100.052
704.8547,100.122
705.8189,100.232
706.7831,100.369
707.7474,100.51
708.7116,100.632
709.6758,100.721
710.6401,100.773
711.6043,100.793
712.5685,100.788
713.5328,100.755
714.4970,100.687
715.4612,100.728
716.4255,100.559
717.3897,100.365
718.3539,100.183
719.3182,100.057
720.2824,100.02
721.2466,100.069
722.2109,100.172
723.1751,100.276
724.1393,100.339
725.1036,100.341
726.0678,100.29
727.0320,100.215
727.9963,100.148
728.9605,100.114
729.9247,100.117
730.8890,100.151
731.8532,100.2
732.8174,100.255
733.7817,100.313
734.7459,100.371
735.7101,100.423
736.6744,100.457
737.6386,100.456
738.6028,100.414
739.5671,100.338
740.5313,100.25
741.4955,100.172
742.4598,100.122
743.4240,100.097
744.3882,100.081
745.3525,100.071
746.3167,100.068
747.2809,100.045
748.2452,100.013
749.2094,99.9889
750.1736,99.9816
751.1379,99.9911
752.1021,100.008
753.0663,100.02
754.0306,100.016
754.9948,99.9894
755.9590,99.9443
756.9233,99.8893
757.8875,99.8354
758.8517,99.7912
759.8160,99.7597
760.7802,99.7391
761.7444,99.7251
762.7087,99.7132
763.6729,99.7011
764.6371,99.6888
765.6014,99.6782
766.5656,99.6721
767.5298,99.6738
768.4941,99.6857
769.4583,99.7088
770.4225,99.7422
771.3868,99.7829
772.3510,99.8267
773.3152,99.8688
774.2795,99.9038
775.2437,99.9263
776.2079,99.932
777.1722,99.92
778.1364,99.8941
779.1006,99.8625
780.0649,99.8341
781.0291,99.8149
781.9933,99.8051
782.9576,99.8002
783.9218,99.7933
784.8860,99.779
785.8503,99.7539
786.8145,99.7162
787.7787,99.6646
788.7430,99.5975
789.7072,99.5142
790.6714,99.4152
791.6357,99.3012
792.5999,99.171
793.5641,99.0205
794.5284,98.844
795.4926,98.6373
796.4568,98.4023
797.4211,98.1485
798.3853,97.8913
799.3495,97.6481
800.3138,97.4333
801.2780,97.2554
802.2422,97.1171
803.2065,97.0165
804.1707,96.9496
805.1349,96.9112
806.0992,96.896
807.0634,96.899
808.0276,96.9157
808.9919,96.9423
809.9561,96.9751
810.9203,97.0095
811.8846,97.0391
812.8488,97.0562
813.8130,97.0544
814.7773,97.0309
815.7415,96.9887
816.7057,96.9358
817.6700,96.8826
818.6342,96.8378
819.5984,96.805
820.5627,96.7819
821.5269,96.7619
822.4911,96.7375
823.4554,96.7042
824.4196,96.663
825.3839,96.6211
826.3481,96.5891
827.3123,96.5769
828.2766,96.59
829.2408,96.6268
830.2050,96.6795
831.1693,96.7381
832.1335,96.7941
833.0977,96.8448
834.0620,96.8932
835.0262,96.947
835.9904,97.0148
836.9547,97.1025
837.9189,97.2114
838.8831,97.337
839.8474,97.4697
840.8116,97.5975
841.7758,97.7089
842.7401,97.7964
843.7043,97.8589
844.6685,97.901
845.6328,97.9304
846.5970,97.9537
847.5612,97.9733
848.5255,97.986
849.4897,97.986
850.4539,97.9684
851.4182,97.9326
852.3824,97.8838
853.3466,97.8295
854.3109,97.7768
855.2751,97.7281
856.2393,97.681
857.2036,97.6299
858.1678,97.5692
859.1320,97.4952
860.0963,97.407
861.0605,97.3052
862.0247,97.1906
862.9890,97.0614
863.9532,96.9118
864.9174,96.73
865.8817,96.4975
866.8459,96.1919
867.8101,95.7915
868.7744,95.2826
869.7386,94.6643
870.7028,93.9507
871.6671,93.1683
872.6313,92.3514
873.5955,91.5387
874.5598,90.7732
875.5240,90.1041
876.4882,89.5861
877.4525,89.2732
878.4167,89.2071
879.3809,89.4055
880.3452,89.8561
881.3094,90.5205
882.2736,91.3457
883.2379,92.2759
884.2021,93.2585
885.1663,94.2445
886.1306,95.1865
887.0948,96.0402
888.0590,96.7717
889.0233,97.3659
889.9875,97.8295
890.9517,98.1857
891.9160,98.462
892.8802,98.6776
893.8444,98.8388
894.8087,98.9424
895.7729,98.9841
896.7371,98.9658
897.7014,98.8976
898.6656,98.7942
899.6298,98.6699
900.5941,98.5339
901.5583,98.39
902.5225,98.2388
903.4868,98.0805
904.4510,97.9177
905.4152,97.7554
906.3795,97.6001
907.3437,97.4579
908.3079,97.3331
909.2722,97.2303
910.2364,97.1557
