TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,24/04/24
TIME,11:07:40
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.964233
XUNITS,1/CM
YUNITS,TRANSMITTANCE
FIRSTX,  649.8934
LASTX, 4000.6047
NPOINTS,    3476
FIRSTY,   100.44896
MAXY,   101.17942
MINY,    46.31775
XYDATA
649.8934,100.449
650.8576,100.4
651.8218,100.343
652.7861,100.281
653.7503,100.227
654.7145,99.9964
655.6788,99.7713
656.6430,99.5785
657.6072,99.4054
658.5715,99.2406
659.5357,99.0783
660.4999,98.9142
661.4642,98.7362
662.4284,98.5212
663.3926,98.2377
664.3569,97.8502
665.3211,97.3218
666.2853,96.6348
667.2496,95.8616
668.2138,95.2405
669.1780,95.0122
670.1423,95.1145
671.1065,95.3077
672.0707,95.4464
673.0350,95.5017
673.9992,95.493
674.9634,95.4505
675.9277,95.4036
676.8919,95.3802
677.8561,95.4074
678.8204,95.5101
679.7846,95.7032
680.7488,95.9818
681.7131,96.3177
682.6773,96.6703
683.6415,97.0074
684.6058,97.3174
685.5700,97.6023
686.5342,97.8579
687.4985,98.0602
688.4627,98.1714
689.4269,98.1604
690.3912,98.0257
691.3554,97.8164
692.3196,97.6419
693.2839,97.639
694.2481,97.8683
695.2123,98.2496
696.1766,98.6396
697.1408,98.9372
698.1050,99.1101
699.0693,99.1745
700.0335,99.1685
700.9977,99.1308
701.9620,99.0863
702.9262,99.0445
703.8904,99.0055
704.8547,98.9671
705.8189,98.9272
706.7831,98.8829
707.7474,98.8313
708.7116,98.7709
709.6758,98.7036
710.6401,98.6332
711.6043,98.5613
712.5685,98.5305
713.5328,98.5225
714.4970,98.4874
715.4612,98.6684
716.4255,98.5345
717.3897,98.3727
718.3539,98.2096
719.3182,98.0815
720.2824,98.0207
721.2466,98.0392
722.2109,98.1211
723.1751,98.23
724.1393,98.3284
725.1036,98.3926
726.0678,98.4215
727.0320,98.4328
727.9963,98.4518
728.9605,98.4976
729.9247,98.5738
730.8890,98.669
731.8532,98.7656
732.8174,98.8504
733.7817,98.9197
734.7459,98.9774
735.7101,99.0277
736.6744,99.0687
737.6386,99.0913
738.6028,99.0853
739.5671,99.0474
740.5313,98.9855
741.4955,98.9162
742.4598,98.8562
743.4240,98.8137
744.3882,98.7853
745.3525,98.7602
746.3167,98.7286
747.2809,98.6881
748.2452,98.6444
749.2094,98.6056
750.1736,98.5756
751.1379,98.5508
752.1021,98.5224
753.0663,98.4833
754.0306,98.4328
754.9948,98.3774
755.9590,98.3257
756.9233,98.2823
757.8875,98.2445
758.8517,98.2054
759.8160,98.1588
760.7802,98.1046
761.7444,98.0485
762.7087,97.9979
763.6729,97.9568
764.6371,97.9235
765.6014,97.8932
766.5656,97.863
767.5298,97.8343
768.4941,97.8127
769.4583,97.8026
770.4225,97.8035
771.3868,97.8079
772.3510,97.803
773.3152,97.7759
774.2795,97.7178
775.2437,97.6278
776.2079,97.5143
777.1722,97.3927
778.1364,97.2816
779.1006,97.1951
780.0649,97.1373
781.0291,97.0996
781.9933,97.0638
782.9576,97.0108
783.9218,96.93
784.8860,96.8241
785.8503,96.7079
786.8145,96.5997
787.7787,96.5126
788.7430,96.4486
789.7072,96.3988
790.6714,96.3493
791.6357,96.2876
792.5999,96.2076
793.5641,96.1109
794.5284,96.0043
795.4926,95.8954
796.4568,95.79
797.4211,95.6899
798.3853,95.594
799.3495,95.4991
800.3138,95.4001
801.2780,95.29
802.2422,95.1604
803.2065,95.0037
804.1707,94.8169
805.1349,94.6047
806.0992,94.3784
807.0634,94.1513
808.0276,93.9313
808.9919,93.7175
809.9561,93.5023
810.9203,93.2778
811.8846,93.043
812.8488,92.8059
813.8130,92.5798
814.7773,92.3772
815.7415,92.2044
816.7057,92.0621
817.6700,91.948
818.6342,91.8605
819.5984,91.7994
820.5627,91.7648
821.5269,91.7544
822.4911,91.7636
823.4554,91.7856
824.4196,91.813
825.3839,91.8385
826.3481,91.8545
827.3123,91.853
828.2766,91.8262
829.2408,91.7663
830.2050,91.6658
831.1693,91.5173
832.1335,91.3143
833.0977,91.0532
834.0620,90.7356
835.0262,90.3697
835.9904,89.9691
836.9547,89.5487
837.9189,89.1206
838.8831,88.6906
839.8474,88.2587
840.8116,87.8221
841.7758,87.38
842.7401,86.9379
843.7043,86.5098
844.6685,86.1162
845.6328,85.7792
846.5970,85.5151
847.5612,85.3289
848.5255,85.2127
849.4897,85.1493
850.4539,85.1203
851.4182,85.1123
852.3824,85.1197
853.3466,85.1417
854.3109,85.1776
855.2751,85.2226
856.2393,85.2691
857.2036,85.3108
858.1678,85.3469
859.1320,85.3836
860.0963,85.4317
861.0605,85.5018
862.0247,85.6017
862.9890,85.7357
863.9532,85.9064
864.9174,86.1154
865.8817,86.3632
866.8459,86.6474
867.8101,86.9629
868.7744,87.3045
869.7386,87.6696
870.7028,88.0583
871.6671,88.4698
872.6313,88.8959
873.5955,89.3174
874.5598,89.707
875.5240,90.0392
876.4882,90.3014
877.4525,90.4997
878.4167,90.6544
879.3809,90.7897
880.3452,90.9215
881.3094,91.0519
882.2736,91.1725
883.2379,91.2712
884.2021,91.3395
885.1663,91.3745
886.1306,91.3773
887.0948,91.3508
888.0590,91.2984
889.0233,91.225
889.9875,91.1375
890.9517,91.0438
891.9160,90.9496
892.8802,90.8562
893.8444,90.7599
894.8087,90.6537
895.7729,90.5305
896.7371,90.3847
897.7014,90.2138
898.6656,90.0182
899.6298,89.8006
900.5941,89.5662
901.5583,89.3219
902.5225,89.0758
903.4868,88.8364
904.4510,88.6109
905.4152,88.4037
