Time,Temperature,Weight,Deriv. Weight,Catalyst,temp
0.0,39.6,99.313,1.06494,RN,300
0.003333333,39.60055556,99.313,1.04782,RN,300
0.006666667,39.60111111,99.312,1.01902,RN,300
0.01,39.60166667,99.312,0.987148,RN,300
0.011428571,39.60222222,99.312,0.982363,RN,300
0.012857143,39.60277778,99.312,0.997625,RN,300
0.014285714,39.60333333,99.311,1.03601,RN,300
0.015714286,39.60388889,99.311,1.03927,RN,300
0.017142857,39.60444444,99.311,1.01797,RN,300
0.018571429,39.60420635,99.31,0.98652,RN,300
0.02,39.60444444,99.31,0.95555,RN,300
0.022,39.60468254,99.31,0.954529,RN,300
0.024,39.60492063,99.309,0.980907,RN,300
0.026,39.60515873,99.309,0.985806,RN,300
0.028,39.60539683,99.309,0.990504,RN,300
0.03,39.60563492,99.308,0.965324,RN,300
0.031428571,39.60587302,99.308,0.916779,RN,300
0.032857143,39.60611111,99.308,0.880689,RN,300
0.034285714,39.60634921,99.307,0.861605,RN,300
0.035714286,39.6065873,99.307,0.873871,RN,300
0.037142857,39.6068254,99.307,0.906485,RN,300
0.038571429,39.60706349,99.307,0.928327,RN,300
0.04,39.60730159,99.306,0.91837,RN,300
0.042,39.60753968,99.306,0.89474,RN,300
0.044,39.60777778,99.306,0.872065,RN,300
0.046,39.60801587,99.305,0.860072,RN,300
0.048,39.60825397,99.305,0.861046,RN,300
0.05,39.60849206,99.305,0.881593,RN,300
0.051428571,39.60873016,99.305,0.904168,RN,300
0.052857143,39.60896825,99.304,0.917659,RN,300
0.054285714,39.60920635,99.304,0.908878,RN,300
0.055714286,39.60944444,99.304,0.88535,RN,300
0.057142857,39.60968254,99.303,0.859231,RN,300
0.058571429,39.60992063,99.303,0.864293,RN,300
0.06,39.61015873,99.303,0.8906,RN,300
0.062,39.61039683,99.302,0.93512,RN,300
0.064,39.61063492,99.302,0.971517,RN,300
0.066,39.61087302,99.302,0.962576,RN,300
0.068,39.61111111,99.302,0.938215,RN,300
0.07,39.61094162,99.301,0.913296,RN,300
0.071666667,39.61111111,99.301,0.916064,RN,300
0.073333333,39.6112806,99.301,0.939842,RN,300
0.075,39.61145009,99.3,0.966659,RN,300
0.076666667,39.61161959,99.3,1.00249,RN,300
0.078333333,39.61178908,99.3,1.01915,RN,300
0.08,39.61195857,99.3,1.00856,RN,300
0.081428571,39.61212806,99.299,0.981904,RN,300
0.082857143,39.61229755,99.299,0.954676,RN,300
0.084285714,39.61246704,99.299,0.989143,RN,300
0.085714286,39.61263653,99.299,1.04908,RN,300
0.087142857,39.61280603,99.298,1.10622,RN,300
0.088571429,39.61297552,99.298,1.14244,RN,300
0.09,39.61314501,99.298,1.13683,RN,300
0.091666667,39.6133145,99.297,1.14924,RN,300
0.093333333,39.61348399,99.297,1.1884,RN,300
0.095,39.61365348,99.297,1.25641,RN,300
0.096666667,39.61382298,99.297,1.34506,RN,300
0.098333333,39.61399247,99.296,1.42647,RN,300
0.1,39.61416196,99.296,1.48929,RN,300
0.102,39.61433145,99.296,1.53284,RN,300
0.104,39.61450094,99.296,1.57287,RN,300
0.106,39.61467043,99.295,1.62975,RN,300
0.108,39.61483992,99.295,1.74677,RN,300
0.11,39.61500942,99.295,1.90312,RN,300
0.111666667,39.61517891,99.295,2.0698,RN,300
0.113333333,39.6153484,99.294,2.26463,RN,300
0.115,39.61551789,99.294,2.45868,RN,300
0.116666667,39.61568738,99.294,2.77159,RN,300
0.118333333,39.61585687,99.294,3.20036,RN,300
0.12,39.61602637,99.293,3.70885,RN,300
0.121666667,39.61619586,99.293,4.59926,RN,300
0.123333333,39.61636535,99.293,6.12625,RN,300
0.125,39.61653484,99.293,9.09091,RN,300
0.126666667,39.61670433,99.292,12.4904,RN,300
0.128333333,39.61687382,99.292,-12.4065,RN,300
0.13,39.61704331,99.292,-7.09785,RN,300
0.131666667,39.61721281,99.292,-4.56668,RN,300
0.133333333,39.6173823,99.292,-3.2545,RN,300
0.135,39.61755179,99.291,-2.54534,RN,300
0.136666667,39.61772128,99.291,-2.13335,RN,300
0.138333333,39.61789077,99.291,-1.78393,RN,300
0.14,39.61806026,99.291,-1.50202,RN,300
0.141428571,39.61822976,99.29,-1.26481,RN,300
0.142857143,39.61839925,99.29,-1.07274,RN,300
0.144285714,39.61856874,99.29,-0.938802,RN,300
0.145714286,39.61873823,99.29,-0.843881,RN,300
0.147142857,39.61890772,99.29,-0.787079,RN,300
0.148571429,39.61907721,99.289,-0.737994,RN,300
0.15,39.6192467,99.289,-0.671089,RN,300
0.152,39.6194162,99.289,-0.599598,RN,300
0.154,39.61958569,99.289,-0.531737,RN,300
0.156,39.61975518,99.289,-0.475185,RN,300
0.158,39.61992467,99.288,-0.443778,RN,300
0.16,39.62009416,99.288,-0.424463,RN,300
0.161428571,39.62026365,99.288,-0.398579,RN,300
0.162857143,39.62043315,99.288,-0.375649,RN,300
0.164285714,39.62060264,99.288,-0.343532,RN,300
0.165714286,39.62077213,99.287,-0.312414,RN,300
0.167142857,39.62101022,99.287,-0.293145,RN,300
0.168571429,39.62124832,99.287,-0.266473,RN,300
0.17,39.62148641,99.287,-0.248067,RN,300
0.172,39.62172451,99.287,-0.23888,RN,300
0.174,39.6219626,99.287,-0.231296,RN,300
0.176,39.6222007,99.286,-0.22116,RN,300
0.178,39.62243879,99.286,-0.201641,RN,300
0.18,39.62267689,99.286,-0.178548,RN,300
0.181666667,39.62291499,99.286,-0.160733,RN,300
0.183333333,39.62315308,99.286,-0.155152,RN,300
0.185,39.62339118,99.286,-0.151156,RN,300
0.186666667,39.62362927,99.285,-0.150547,RN,300
0.188333333,39.62418483,99.285,-0.146143,RN,300
0.19,39.62474038,99.285,-0.134768,RN,300
0.191428571,39.62529594,99.285,-0.122918,RN,300
0.192857143,39.62585149,99.285,-0.108714,RN,300
0.194285714,39.62640705,99.285,-0.102714,RN,300
0.195714286,39.6269626,99.285,-0.104371,RN,300
0.197142857,39.62751816,99.285,-0.103735,RN,300
0.198571429,39.62807372,99.284,-0.102571,RN,300
0.2,39.62862927,99.284,-0.093562,RN,300
0.202,39.63029594,99.284,-0.0831198,RN,300
0.204,39.6319626,99.284,-0.0763677,RN,300
0.206,39.63362927,99.284,-0.0700299,RN,300
0.208,39.63529594,99.284,-0.0689584,RN,300
0.21,39.6369626,99.284,-0.0692881,RN,300
0.211428571,39.63862927,99.284,-0.0691393,RN,300
0.212857143,39.64029594,99.283,-0.0671795,RN,300
0.214285714,39.6419626,99.283,-0.0609723,RN,300
0.215714286,39.64362927,99.283,-0.0534525,RN,300
0.217142857,39.64529594,99.283,-0.0491665,RN,300
0.218571429,39.6469626,99.283,-0.0470495,RN,300
0.22,39.64862927,99.283,-0.0492682,RN,300
0.222,39.65112927,99.283,-0.0509366,RN,300
0.224,39.65362927,99.283,-0.0503711,RN,300
0.226,39.65612927,99.283,-0.046213,RN,300
0.228,39.65862927,99.283,-0.0391564,RN,300
0.23,39.66062927,99.283,-0.0348838,RN,300
0.231666667,39.66262927,99.282,-0.0334391,RN,300
0.233333333,39.66462927,99.282,-0.0366084,RN,300
0.235,39.66662927,99.282,-0.0386076,RN,300
0.236666667,39.66862927,99.282,-0.0379669,RN,300
0.238333333,39.67112927,99.282,-0.0355217,RN,300
0.24,39.67362927,99.282,-0.0305458,RN,300
0.241428571,39.67612927,99.282,-0.0266837,RN,300
0.242857143,39.67862927,99.282,-0.0250212,RN,300
0.244285714,39.6819626,99.282,-0.0256562,RN,300
0.245714286,39.68529594,99.282,-0.0270368,RN,300
0.247142857,39.68862927,99.282,-0.0269849,RN,300
0.248571429,39.6919626,99.282,-0.0253579,RN,300
0.25,39.69529594,99.281,-0.0225215,RN,300
0.252,39.69862927,99.281,-0.019049,RN,300
0.254,39.70112927,99.281,-0.0167308,RN,300
0.256,39.70362927,99.281,-0.0169253,RN,300
0.258,39.70612927,99.281,-0.018261,RN,300
0.26,39.70862927,99.281,-0.0195122,RN,300
0.261428571,39.7119626,99.281,-0.0195857,RN,300
0.262857143,39.71529594,99.281,-0.0172077,RN,300
0.264285714,39.71862927,99.281,-0.0144603,RN,300
0.265714286,39.72362927,99.281,-0.0122694,RN,300
0.267142857,39.72862927,99.281,-0.0105868,RN,300
0.268571429,39.7319626,99.281,-0.0127022,RN,300
0.27,39.73529594,99.281,-0.014928,RN,300
0.272,39.73862927,99.281,-0.0156599,RN,300
0.274,39.7419626,99.281,-0.0143761,RN,300
0.276,39.74529594,99.281,-0.0110322,RN,300
0.278,39.74862927,99.281,-0.00952405,RN,300
0.28,39.75362927,99.281,-0.00899841,RN,300
0.281666667,39.75862927,99.281,-0.0101421,RN,300
0.283333333,39.76362927,99.281,-0.0119738,RN,300
0.285,39.76862927,99.28,-0.012133,RN,300
0.286666667,39.7719626,99.28,-0.0122874,RN,300
0.288333333,39.77529594,99.28,-0.0103571,RN,300
0.29,39.77862927,99.28,-0.00781443,RN,300
0.291666667,39.78362927,99.28,-0.00668799,RN,300
0.293333333,39.78862927,99.28,-0.00676803,RN,300
0.295,39.79362927,99.28,-0.00796122,RN,300
0.296666667,39.79862927,99.28,-0.0092766,RN,300
0.298333333,39.80362927,99.28,-0.00880945,RN,300
0.3,39.80862927,99.28,-0.0065009,RN,300
0.301428571,39.81362927,99.28,-0.00518827,RN,300
0.302857143,39.81862927,99.28,-0.00407053,RN,300
0.304285714,39.82362927,99.28,-0.00520752,RN,300
0.305714286,39.82862927,99.28,-0.00659229,RN,300
0.307142857,39.83362927,99.28,-0.0073644,RN,300
0.308571429,39.83862927,99.28,-0.00753771,RN,300
0.31,39.84362927,99.28,-0.0064487,RN,300
0.311666667,39.84862927,99.28,-0.00511521,RN,300
0.313333333,39.85862927,99.28,-0.00396107,RN,300
0.315,39.86362927,99.28,-0.00391551,RN,300
0.316666667,39.86862927,99.28,-0.00439968,RN,300
0.318333333,39.87362927,99.28,-0.0052621,RN,300
0.32,39.87862927,99.28,-0.00584181,RN,300
0.322,39.88362927,99.28,-0.00563438,RN,300
0.324,39.88862927,99.28,-0.00454363,RN,300
0.326,39.89862927,99.28,-0.00348972,RN,300
0.328,39.90362927,99.28,-0.00295903,RN,300
0.33,39.90862927,99.28,-0.00341131,RN,300
0.331666667,39.91862927,99.28,-0.00420776,RN,300
0.333333333,39.92362927,99.28,-0.00427201,RN,300
0.335,39.92862927,99.279,-0.0041001,RN,300
0.336666667,39.93862927,99.279,-0.00347219,RN,300
0.338333333,39.94362927,99.279,-0.00239986,RN,300
0.34,39.94862927,99.279,-0.00249149,RN,300
0.341666667,39.95862927,99.279,-0.00257659,RN,300
0.343333333,39.96362927,99.279,-0.00321014,RN,300
0.345,39.96862927,99.279,-0.00371586,RN,300
0.346666667,39.97862927,99.279,-0.00356886,RN,300
0.348333333,39.98362927,99.279,-0.0035256,RN,300
0.35,39.98862927,99.279,-0.00274546,RN,300
