Time,Temperature,Weight,Deriv. Weight,Catalyst,temp
40.49,40.045,98.626,0.768723,RN,275
40.488,40.04427777777778,98.626,0.7627685,RN,275
40.48890909090909,40.04501010101011,98.625,0.7466705,RN,275
40.488,40.04483333333334,98.6245,0.7305935,RN,275
40.48709090909091,40.04465656565657,98.6245,0.7254115,RN,275
40.48618181818182,40.04447979797981,98.624,0.7340409999999999,RN,275
40.48527272727273,40.04430303030304,98.6235,0.7593785,RN,275
40.48436363636364,40.04412626262627,98.623,0.7670589999999999,RN,275
40.48345454545455,40.0439494949495,98.6225,0.761855,RN,275
40.48254545454546,40.04337590187591,98.622,0.745327,RN,275
40.48345454545455,40.0439494949495,98.6215,0.728,RN,275
40.48254545454546,40.04361399711401,98.621,0.724313,RN,275
40.48163636363637,40.043278499278514,98.6205,0.7358135,RN,275
40.48072727272728,40.042943001443014,98.62,0.7374645,RN,275
40.47981818181819,40.04260750360751,98.6195,0.7391544999999999,RN,275
40.4789090909091,40.04227200577202,98.619,0.727584,RN,275
40.47800000000001,40.041936507936526,98.6185,0.7016085,RN,275
40.47709090909092,40.041601010101026,98.6185,0.680615,RN,275
40.47809090909091,40.04222005772007,98.6175,0.6659754999999999,RN,275
40.47709090909092,40.04183910533912,98.617,0.6672305,RN,275
40.47609090909092,40.04145815295817,98.617,0.680759,RN,275
40.47509090909092,40.04107720057722,98.6165,0.691126,RN,275
40.474090909090926,40.04069624819627,98.616,0.68767,RN,275
40.47309090909093,40.04031529581532,98.6155,0.6797605,RN,275
40.47209090909093,40.03993434343437,98.615,0.6720425,RN,275
40.47292424242426,40.040470057720086,98.6145,0.6648959999999999,RN,275
40.47209090909093,40.040172438672464,98.614,0.6588615,RN,275
40.4712575757576,40.03987481962484,98.614,0.662221,RN,275
40.470424242424265,40.03957720057723,98.6135,0.6709695,RN,275
40.46959090909093,40.03927958152961,98.6125,0.68214,RN,275
40.4687575757576,40.03898196248199,98.6125,0.684805,RN,275
40.46792424242427,40.03868434343437,98.612,0.6766125,RN,275
40.467090909090935,40.038386724386754,98.6115,0.6607875,RN,275
40.46786013986016,40.03889038739042,98.611,0.6561745,RN,275
40.467090909090935,40.03862481962485,98.611,0.6636175,RN,275
40.466321678321705,40.03835925185928,98.61,0.6849799999999999,RN,275
40.46555244755248,40.03809368409372,98.61,0.7093434999999999,RN,275
40.464783216783246,40.03782811632815,98.6095,0.7114244999999999,RN,275
40.46401398601402,40.03756254856258,98.609,0.7032395,RN,275
40.46324475524479,40.03709318741525,98.6085,0.688552,RN,275
40.46247552447556,40.036793317793354,98.608,0.6838255,RN,275
40.46170629370633,40.036493448171456,98.608,0.6900839999999999,RN,275
40.46253962703966,40.03699486060083,98.607,0.7026460000000001,RN,275
40.46170629370633,40.03666293969688,98.607,0.7258720000000001,RN,275
40.460872960372996,40.03633101879292,98.6065,0.7411924999999999,RN,275
40.46003962703966,40.035999097888975,98.6065,0.740008,RN,275
40.45920629370633,40.035667176985015,98.6055,0.7241625,RN,275
40.458372960373,40.03533525608107,98.605,0.704814,RN,275
40.457539627039665,40.03500333517711,98.605,0.7149395000000001,RN,275
40.45670629370633,40.03467141427316,98.6045,0.7421195,RN,275
40.457372960373,40.035089493369206,98.604,0.7744945000000001,RN,275
40.45670629370633,40.03484090579859,98.6035,0.8026944999999999,RN,275
40.456039627039665,40.034592318227965,98.6035,0.811626,RN,275
40.455372960373,40.03434373065734,98.6025,0.822808,RN,275
40.45470629370633,40.03409514308672,98.6025,0.8391815,RN,275
40.45403962703966,40.03384655551611,98.602,0.8653615,RN,275
40.453372960372995,40.03359796794548,98.602,0.905896,RN,275
40.45270629370633,40.03334938037486,98.601,0.951378,RN,275
40.45203962703966,40.03310079280424,98.601,0.991901,RN,275
40.45266462703966,40.033498038566954,98.6005,1.0223865,RN,275
40.45203962703966,40.03327028432967,98.6005,1.043034,RN,275
40.45141462703966,40.03304253009238,98.5995,1.0651834999999998,RN,275
40.45078962703966,40.032814775855094,98.5995,1.1145625,RN,275
40.45016462703966,40.03258702161781,98.599,1.1873725,RN,275
40.44953962703966,40.03235926738052,98.599,1.2752615,RN,275
40.44891462703966,40.032131513143234,98.598,1.3818615,RN,275
40.448289627039664,40.03190375890595,98.598,1.4904385000000002,RN,275
40.447664627039664,40.03167600466866,98.5975,1.6533835,RN,275
40.447039627039665,40.031448250431374,98.5975,1.8669475,RN,275
40.44751581751586,40.031771091432184,98.5965,2.1155105,RN,275
40.447039627039665,40.0316177419568,98.5965,2.5541834999999997,RN,275
40.44656343656347,40.03146439248142,98.596,3.3155759999999996,RN,275
40.44608724608728,40.031311043006035,98.596,4.8021585,RN,275
40.44561105561109,40.03115769353065,98.595,6.5127844999999995,RN,275
40.4451348651349,40.03100434405527,98.595,-5.926180499999999,RN,275
40.444658674658704,40.030850994579886,98.5945,-3.26832,RN,275
40.44418248418251,40.0306976451045,98.5945,-2.0057315,RN,275
40.44370629370632,40.03054429562912,98.5945,-1.3579195,RN,275
40.44323010323013,40.03039094615374,98.5935,-1.0047989999999998,RN,275
40.442753912753936,40.030237596678354,98.5935,-0.7928205000000002,RN,275
40.442277722277744,40.03008424720297,98.593,-0.6048054999999999,RN,275
40.44251028041728,40.03028527203546,98.593,-0.4493169999999999,RN,275
40.442277722277744,40.0302537387284,98.5925,-0.3235294999999999,RN,275
40.44204516413821,40.03022220542134,98.592,-0.2277075,RN,275
40.44181260599867,40.03019067211429,98.592,-0.169114,RN,275
40.441580047859134,40.030159138807235,98.5915,-0.129901,RN,275
40.4413474897196,40.03012760550018,98.5915,-0.0960784999999999,RN,275
40.44111493158006,40.03009607219312,98.591,-0.0511439999999999,RN,275
40.44088237344052,40.030064538886066,98.5905,0.0188905,RN,275
40.440649815300986,40.030033005579014,98.5905,0.0853545,RN,275
40.44041725716145,40.030001472271955,98.5905,0.1277585,RN,275
40.44018469902191,40.029969938964896,98.59,0.153513,RN,275
40.439952140882376,40.029938405657845,98.5895,0.166645,RN,275
40.43971958274284,40.02990687235079,98.5895,0.201855,RN,275
40.4394870246033,40.029875339043734,98.589,0.260816,RN,275
40.439254466463765,40.029843805736675,98.589,0.3288605,RN,275
40.43902190832423,40.02981227242962,98.589,0.405404,RN,275
40.43878935018469,40.02978073912257,98.588,0.469893,RN,275
40.438556792045155,40.02978350767185,98.588,0.5295725,RN,275
40.43832423390562,40.02978627622113,98.588,0.6186835,RN,275
40.43809167576608,40.02978904477041,98.588,0.7814715000000001,RN,275
40.437859117626545,40.02979181331969,98.5875,1.162035,RN,275
40.43762655948701,40.02979458186897,98.5875,1.9413069999999997,RN,275
40.43739400134747,40.02979735041825,98.587,1.549045,RN,275
40.437161443207934,40.02980011896753,98.587,-2.3652805000000003,RN,275
40.4369288850684,40.02980288751681,98.587,-1.409739,RN,275
40.43669632692886,40.02980565606609,98.5865,-0.9280215,RN,275
40.43646376878933,40.02980842461537,98.5865,-0.6926709999999999,RN,275
40.43623121064979,40.02981119316465,98.5865,-0.545582,RN,275
40.43599865251025,40.02981396171393,98.586,-0.456326,RN,275
40.43576609437071,40.02997546042194,98.586,-0.3951185,RN,275
