Time,Temperature,Weight,Deriv. Weight,Catalyst,temp
39.62,39.614999999999995,99.368,-0.2631135,NoCat,375
39.620555555555555,39.61563492063492,99.368,-0.2697845,NoCat,375
39.62111111111111,39.61626984126984,99.3675,-0.2763905,NoCat,375
39.62166666666667,39.61690476190476,99.3675,-0.2818785,NoCat,375
39.62222222222223,39.617539682539686,99.3675,-0.281714,NoCat,375
39.622777777777785,39.61817460317461,99.3675,-0.2795095,NoCat,375
39.62333333333334,39.61880952380953,99.3675,-0.2768239999999999,NoCat,375
39.6238888888889,39.619444444444454,99.367,-0.277798,NoCat,375
39.62444444444446,39.62007936507938,99.367,-0.283236,NoCat,375
39.625000000000014,39.6207142857143,99.3665,-0.282319,NoCat,375
39.62555555555557,39.62134920634922,99.3665,-0.2815705,NoCat,375
39.62611111111113,39.621984126984145,99.3665,-0.2762185,NoCat,375
39.62666666666669,39.62261904761907,99.3665,-0.2695185,NoCat,375
39.62722222222224,39.62325396825399,99.366,-0.273624,NoCat,375
39.6277777777778,39.62382586367883,99.366,-0.280733,NoCat,375
39.62833333333336,39.62439775910367,99.366,-0.2869505,NoCat,375
39.62888888888891,39.624969654528506,99.366,-0.2847685,NoCat,375
39.629444444444474,39.62554154995334,99.366,-0.279927,NoCat,375
39.629879227053166,39.626053058904745,99.366,-0.272766,NoCat,375
39.63031400966186,39.62656456785615,99.365,-0.268343,NoCat,375
39.63074879227055,39.627076076807555,99.365,-0.2643655,NoCat,375
39.631183574879245,39.62758758575896,99.365,-0.26152,NoCat,375
39.63161835748794,39.628099094710365,99.365,-0.2625835,NoCat,375
39.63205314009663,39.62861060366177,99.365,-0.263836,NoCat,375
39.63248792270532,39.629122112613175,99.365,-0.261349,NoCat,375
39.632922705314016,39.62963362156458,99.3645,-0.258786,NoCat,375
39.63335748792271,39.630145130515984,99.3645,-0.2508435,NoCat,375
39.6337922705314,39.63065663946739,99.3645,-0.2468949999999999,NoCat,375
39.634227053140094,39.631168148418794,99.3645,-0.2456924999999999,NoCat,375
39.63466183574879,39.6316796573702,99.364,-0.2428664999999999,NoCat,375
39.63509661835748,39.6321911663216,99.364,-0.246374,NoCat,375
39.63553140096617,39.63274189095929,99.364,-0.2437005,NoCat,375
39.635966183574865,39.63329261559697,99.3635,-0.2395145,NoCat,375
