Time,Temperature,Weight,Deriv. Weight,Catalyst,temp
40.1,40.03,98.518,-0.2712435000000001,RuC,275
40.10125,40.031125,98.518,-0.2637805,RuC,275
40.1025,40.03225,98.517,-0.2625455,RuC,275
40.10375,40.03337499999999,98.517,-0.2697674999999999,RuC,275
40.105,40.034499999999994,98.516,-0.2891545,RuC,275
40.10625,40.035625,98.516,-0.3093524999999999,RuC,275
40.105,40.03549999999999,98.515,-0.321474,RuC,275
40.10625,40.03662499999999,98.515,-0.317009,RuC,275
40.107499999999995,40.03774999999999,98.5145,-0.311567,RuC,275
40.10874999999999,40.03887499999999,98.514,-0.3031045,RuC,275
40.10999999999999,40.039749999999984,98.514,-0.306453,RuC,275
40.11124999999999,40.04062499999999,98.513,-0.3227175,RuC,275
40.10999999999999,40.040249999999986,98.513,-0.3411,RuC,275
40.11124999999999,40.041124999999994,98.512,-0.3499965,RuC,275
40.11249999999999,40.04199999999999,98.512,-0.343794,RuC,275
40.11374999999999,40.042874999999995,98.511,-0.3183524999999999,RuC,275
40.11499999999999,40.04374999999999,98.511,-0.294251,RuC,275
40.11374999999999,40.043375,98.51,-0.2894195,RuC,275
40.11499999999999,40.04424999999999,98.51,-0.3112025,RuC,275
40.11624999999999,40.045125,98.509,-0.348209,RuC,275
40.117499999999986,40.04599999999999,98.509,-0.3691639999999999,RuC,275
40.118749999999984,40.046875,98.5085,-0.3607184999999999,RuC,275
40.11999999999998,40.04774999999999,98.508,-0.3242085,RuC,275
40.118888888888875,40.04744444444445,98.508,-0.2951845,RuC,275
40.11999999999998,40.04825,98.507,-0.290894,RuC,275
40.12111111111109,40.049055555555555,98.507,-0.3118235,RuC,275
40.1222222222222,40.04986111111111,98.506,-0.3371015,RuC,275
40.123333333333306,40.050666666666665,98.506,-0.3413705,RuC,275
40.124444444444414,40.051472222222216,98.506,-0.3260679999999999,RuC,275
40.1233333333333,40.05116666666666,98.505,-0.2944369999999999,RuC,275
40.12444444444441,40.05197222222222,98.505,-0.2661944999999999,RuC,275
40.125555555555515,40.05277777777778,98.504,-0.2553344999999999,RuC,275
40.12666666666662,40.05358333333333,98.504,-0.266843,RuC,275
40.12777777777773,40.05438888888888,98.504,-0.2835895,RuC,275
40.12888888888884,40.05519444444444,98.503,-0.2935865,RuC,275
40.12777777777773,40.05488888888888,98.503,-0.2824165,RuC,275
40.12888888888884,40.05569444444444,98.502,-0.2582124999999999,RuC,275
40.129999999999946,40.0565,98.502,-0.2400735,RuC,275
40.13111111111105,40.05730555555555,98.502,-0.2245885,RuC,275
40.13222222222216,40.0581111111111,98.501,-0.222142,RuC,275
40.13333333333327,40.05891666666666,98.501,-0.2311835,RuC,275
40.13222222222216,40.058611111111105,98.5005,-0.2406505,RuC,275
40.13333333333327,40.059416666666664,98.5,-0.2472354999999999,RuC,275
40.13444444444438,40.06022222222222,98.5,-0.2421745,RuC,275
40.13555555555549,40.061027777777774,98.4995,-0.2236145,RuC,275
40.13666666666659,40.061833333333325,98.499,-0.20879,RuC,275
40.1377777777777,40.06263888888888,98.499,-0.2002189999999999,RuC,275
40.1367777777777,40.06238888888889,98.4985,-0.2017545,RuC,275
40.1377777777777,40.063138888888886,98.498,-0.199687,RuC,275
40.1387777777777,40.06388888888888,98.498,-0.197517,RuC,275
40.139777777777695,40.06466666666667,98.4975,-0.1888679999999999,RuC,275
40.14077777777769,40.06544444444444,98.497,-0.1746325,RuC,275
40.14177777777769,40.06622222222222,98.497,-0.164982,RuC,275
40.1408686868686,40.06604545454545,98.4965,-0.1577124999999999,RuC,275
40.14177777777769,40.06677777777777,98.4965,-0.1665445,RuC,275
40.14268686868678,40.0675101010101,98.496,-0.1769949999999999,RuC,275
40.14359595959587,40.06824242424243,98.4955,-0.1813025,RuC,275
40.14450505050496,40.06897474747475,98.4955,-0.1704889999999999,RuC,275
40.14541414141405,40.06970707070707,98.495,-0.148448,RuC,275
40.14632323232314,40.070439393939395,98.4945,-0.1269175,RuC,275
40.14541414141405,40.07026262626263,98.4945,-0.1117919999999999,RuC,275
40.14632323232314,40.07099494949495,98.4945,-0.1105424999999999,RuC,275
40.14723232323223,40.07172727272727,98.4935,-0.1173375,RuC,275
40.14814141414132,40.0724595959596,98.4935,-0.1226839999999999,RuC,275
40.14905050505041,40.07319191919193,98.4935,-0.122081,RuC,275
40.1499595959595,40.07392424242425,98.493,-0.11259,RuC,275
40.15086868686859,40.07465656565657,98.4925,-0.0931835,RuC,275
40.1501544011543,40.07457720057721,98.4925,-0.0798724999999999,RuC,275
40.15086868686859,40.07531895881897,98.4925,-0.07479,RuC,275
40.15158297258288,40.07606071706073,98.4915,-0.0830585,RuC,275
40.15229725829717,40.076802475302486,98.4915,-0.092485,RuC,275
40.153011544011456,40.077544233544245,98.4915,-0.0894394999999999,RuC,275
40.153725829725744,40.078285991786,98.4915,-0.0776155,RuC,275
40.15444011544003,40.07902775002776,98.4905,-0.0625679999999999,RuC,275
40.15515440115432,40.07976950826952,98.4905,-0.0495354999999999,RuC,275
40.15444011544003,40.079796980796985,98.4905,-0.042877,RuC,275
40.15515440115432,40.080538739038744,98.4905,-0.042056,RuC,275
40.15586868686861,40.0812804972805,98.4905,-0.0444289999999999,RuC,275
40.156582972582896,40.08202225552226,98.4895,-0.0470194999999999,RuC,275
40.157297258297184,40.08276401376402,98.4895,-0.041145,RuC,275
40.15801154401147,40.08350577200578,98.4895,-0.028149,RuC,275
40.15872582972576,40.08431746031747,98.4895,-0.0177675,RuC,275
