Time,Temperature,Weight,Deriv. Weight,Catalyst,temp
0.0,40.09,97.195,0.277414,PtC,250
0.003333333,40.09125,97.195,0.283989,PtC,250
0.006666667,40.0925,97.194,0.302372,PtC,250
0.01,40.09375,97.194,0.334213,PtC,250
0.011428571,40.095,97.193,0.369904,PtC,250
0.012857143,40.09375,97.192,0.394009,PtC,250
0.014285714,40.095,97.192,0.406848,PtC,250
0.015714286,40.09625,97.191,0.417878,PtC,250
0.017142857,40.0975,97.19,0.429515,PtC,250
0.018571429,40.09875,97.189,0.444533,PtC,250
0.02,40.1,97.189,0.45873,PtC,250
0.022,40.09857143,97.188,0.467608,PtC,250
0.024,40.1,97.187,0.459227,PtC,250
0.026,40.10142857,97.186,0.442489,PtC,250
0.028,40.10285714,97.185,0.410854,PtC,250
0.03,40.10428571,97.185,0.389257,PtC,250
0.031428571,40.1031746,97.184,0.385951,PtC,250
0.032857143,40.10428571,97.183,0.396723,PtC,250
0.034285714,40.10539683,97.183,0.424955,PtC,250
0.035714286,40.10650794,97.182,0.436752,PtC,250
0.037142857,40.10761905,97.181,0.438818,PtC,250
0.038571429,40.10873016,97.18,0.434276,PtC,250
0.04,40.10761905,97.18,0.430961,PtC,250
0.042,40.10873016,97.179,0.42842,PtC,250
0.044,40.10984127,97.178,0.423241,PtC,250
0.046,40.11095238,97.177,0.423973,PtC,250
0.048,40.11206349,97.177,0.429091,PtC,250
0.05,40.1131746,97.176,0.426193,PtC,250
0.051428571,40.11174603,97.175,0.409278,PtC,250
0.052857143,40.1131746,97.174,0.382265,PtC,250
0.054285714,40.11460317,97.174,0.359504,PtC,250
0.055714286,40.11603175,97.173,0.352395,PtC,250
0.057142857,40.11746032,97.173,0.348661,PtC,250
0.058571429,40.11634921,97.172,0.341334,PtC,250
0.06,40.11746032,97.171,0.332601,PtC,250
0.062,40.11857143,97.171,0.319596,PtC,250
0.064,40.11968254,97.17,0.309301,PtC,250
0.066,40.12079365,97.17,0.307485,PtC,250
0.068,40.12190476,97.169,0.31352,PtC,250
0.07,40.12090476,97.169,0.323874,PtC,250
0.071666667,40.12190476,97.168,0.32326,PtC,250
0.073333333,40.12290476,97.168,0.313323,PtC,250
0.075,40.12390476,97.167,0.299092,PtC,250
0.076666667,40.12490476,97.167,0.288715,PtC,250
0.078333333,40.12590476,97.166,0.286329,PtC,250
0.08,40.12490476,97.166,0.283092,PtC,250
0.081428571,40.12590476,97.165,0.286854,PtC,250
0.082857143,40.12690476,97.165,0.299406,PtC,250
0.084285714,40.12790476,97.164,0.306248,PtC,250
0.085714286,40.12890476,97.164,0.295913,PtC,250
0.087142857,40.12990476,97.163,0.291112,PtC,250
0.088571429,40.13090476,97.163,0.287474,PtC,250
0.09,40.12990476,97.162,0.299382,PtC,250
0.091666667,40.13090476,97.162,0.317551,PtC,250
0.093333333,40.13190476,97.162,0.323147,PtC,250
0.095,40.13290476,97.161,0.326942,PtC,250
0.096666667,40.13390476,97.16,0.32673,PtC,250
0.098333333,40.13490476,97.16,0.330027,PtC,250
0.1,40.13399567,97.16,0.327294,PtC,250
0.102,40.13490476,97.159,0.33112,PtC,250
0.104,40.13581385,97.159,0.324262,PtC,250
0.106,40.13672294,97.158,0.320935,PtC,250
0.108,40.13763203,97.158,0.318146,PtC,250
0.11,40.13854113,97.157,0.312045,PtC,250
0.111666667,40.13945022,97.157,0.304063,PtC,250
0.113333333,40.13868099,97.156,0.290493,PtC,250
0.115,40.13945022,97.156,0.280738,PtC,250
0.116666667,40.14021945,97.156,0.276046,PtC,250
0.118333333,40.14098868,97.155,0.285716,PtC,250
0.12,40.14175791,97.155,0.29403,PtC,250
0.121666667,40.14252714,97.154,0.293858,PtC,250
0.123333333,40.14329637,97.154,0.275895,PtC,250
0.125,40.1426297,97.154,0.251575,PtC,250
0.126666667,40.14329637,97.153,0.232062,PtC,250
0.128333333,40.14396304,97.153,0.221213,PtC,250
0.13,40.1446297,97.153,0.220672,PtC,250
0.131666667,40.14529637,97.153,0.199412,PtC,250
0.133333333,40.14596304,97.152,0.163137,PtC,250
0.135,40.1466297,97.152,0.119329,PtC,250
0.136666667,40.14729637,97.152,0.0782705,PtC,250
0.138333333,40.14796304,97.152,0.0537216,PtC,250
0.14,40.14740748,97.152,0.039176,PtC,250
0.141428571,40.14796304,97.152,0.00972998,PtC,250
0.142857143,40.14851859,97.152,-0.032345,PtC,250
0.144285714,40.14907415,97.152,-0.0707731,PtC,250
0.145714286,40.1496297,97.152,-0.114112,PtC,250
0.147142857,40.15018526,97.152,-0.151335,PtC,250
0.148571429,40.15074081,97.152,-0.197685,PtC,250
0.15,40.15129637,97.153,-0.26357,PtC,250
0.152,40.15185193,97.153,-0.316414,PtC,250
0.154,40.15240748,97.153,-0.352934,PtC,250
0.156,40.15215107,97.153,-0.377741,PtC,250
0.158,40.15240748,97.154,-0.406532,PtC,250
0.16,40.15266389,97.154,-0.449933,PtC,250
0.161428571,40.1529203,97.154,-0.508495,PtC,250
0.162857143,40.15317671,97.155,-0.579233,PtC,250
0.164285714,40.15343312,97.155,-0.661159,PtC,250
0.165714286,40.15368953,97.155,-0.764059,PtC,250
0.167142857,40.15394594,97.156,-0.860013,PtC,250
0.168571429,40.15420235,97.156,-0.992105,PtC,250
0.17,40.15445876,97.157,-1.11234,PtC,250
0.172,40.15471517,97.157,-1.31013,PtC,250
0.174,40.15497158,97.158,-1.58067,PtC,250
0.176,40.15522799,97.159,-1.87033,PtC,250
0.178,40.1554844,97.159,-2.19775,PtC,250
